player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose
Zest,DRX,1,0,0,0,0,0,0,0,0,Fade,Lotus,Playoffs: Grand Final,131784,184522,Initiator,16,No,lose
BuZz,DRX,1,0,1,0,0,0,0,0,0,Raze,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,lose
MaKo,DRX,3,0,0,0,0,0,0,0,0,Viper,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,lose
Jinggg,PRX,3,1,0,0,0,0,0,0,0,Phoenix,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,win
mindfreak,PRX,1,2,0,0,0,0,1,0,0,Astra,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,win
f0rsakeN,PRX,3,1,0,0,0,0,0,0,0,Killjoy,Pearl,Playoffs: Grand Final,119712,184522,Sentinel,21,No,win
d4v41,PRX,3,1,0,0,0,0,0,0,0,Skye,Pearl,Playoffs: Grand Final,119712,184522,Initiator,21,No,win
something,PRX,4,0,0,0,0,0,0,0,0,Jett,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,win
stax,DRX,2,0,1,0,0,0,0,0,0,Skye,Pearl,Playoffs: Grand Final,119712,184522,Initiator,21,No,lose
Rb,DRX,3,0,0,0,0,0,0,0,0,Killjoy,Pearl,Playoffs: Grand Final,119712,184522,Sentinel,21,No,lose
Zest,DRX,0,2,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,lose
BuZz,DRX,2,1,0,0,0,0,0,0,0,Jett,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,lose
MaKo,DRX,4,0,0,0,0,0,0,0,0,Viper,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,lose
Jinggg,PRX,4,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,win
mindfreak,PRX,1,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,win
f0rsakeN,PRX,4,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,win
d4v41,PRX,2,1,0,1,0,1,0,0,0,Skye,Bind,Playoffs: Grand Final,119714,184522,Initiator,19,No,win
something,PRX,5,2,0,0,0,1,0,0,0,Reyna,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,win
stax,DRX,1,1,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Grand Final,119714,184522,Initiator,19,No,lose
Rb,DRX,1,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,lose
Zest,DRX,2,1,0,0,0,0,1,0,0,Brimstone,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,lose
BuZz,DRX,2,0,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,lose
MaKo,DRX,0,1,0,1,0,0,0,1,0,Viper,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,lose
